variant_id,bug_type,op,a,b,expected_c,actual_c,expected_flags,actual_flags,mismatch_c,mismatch_flags
bug_001,ALU_SUB_to_ADD,1,59,4,55,63,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,255,71,184,70,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,83,154,185,237,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,52,175,133,227,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,57,62,251,119,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,190,67,123,1,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,55,118,193,173,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,31,200,87,231,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,204,93,111,41,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,139,189,206,72,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,134,170,220,48,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,113,57,56,170,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,17,57,216,74,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,235,3,232,238,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,193,43,150,236,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,39,76,219,115,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,132,241,147,117,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,25,135,146,160,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,159,38,121,197,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,92,219,129,55,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,49,142,163,191,0,0,1,0
bug_001,ALU_SUB_to_ADD,1,168,62,106,230,0,0,1,0
bug_002,ALU_AND_to_OR,2,0,0,0,0,0,0,0,0
bug_002,ALU_AND_to_OR,2,0,1,0,1,0,0,1,0
bug_002,ALU_AND_to_OR,2,0,255,0,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,0,254,0,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,0,128,0,128,0,0,1,0
bug_002,ALU_AND_to_OR,2,0,127,0,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,0,64,0,64,0,0,1,0
bug_002,ALU_AND_to_OR,2,0,63,0,63,0,0,1,0
bug_002,ALU_AND_to_OR,2,0,170,0,170,0,0,1,0
bug_002,ALU_AND_to_OR,2,0,85,0,85,0,0,1,0
bug_002,ALU_AND_to_OR,2,1,0,0,1,0,0,1,0
bug_002,ALU_AND_to_OR,2,1,1,1,1,0,0,0,0
bug_002,ALU_AND_to_OR,2,1,255,1,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,1,254,0,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,1,128,0,129,0,0,1,0
bug_002,ALU_AND_to_OR,2,1,127,1,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,1,64,0,65,0,0,1,0
bug_002,ALU_AND_to_OR,2,1,63,1,63,0,0,1,0
bug_002,ALU_AND_to_OR,2,1,170,0,171,0,0,1,0
bug_002,ALU_AND_to_OR,2,1,85,1,85,0,0,1,0
bug_002,ALU_AND_to_OR,2,255,0,0,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,255,1,1,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,255,255,255,255,0,0,0,0
bug_002,ALU_AND_to_OR,2,255,254,254,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,255,128,128,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,255,127,127,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,255,64,64,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,255,63,63,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,255,170,170,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,255,85,85,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,254,0,0,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,254,1,0,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,254,255,254,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,254,254,254,254,0,0,0,0
bug_002,ALU_AND_to_OR,2,254,128,128,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,254,127,126,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,254,64,64,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,254,63,62,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,254,170,170,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,254,85,84,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,128,0,0,128,0,0,1,0
bug_002,ALU_AND_to_OR,2,128,1,0,129,0,0,1,0
bug_002,ALU_AND_to_OR,2,128,255,128,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,128,254,128,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,128,128,128,128,0,0,0,0
bug_002,ALU_AND_to_OR,2,128,127,0,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,128,64,0,192,0,0,1,0
bug_002,ALU_AND_to_OR,2,128,63,0,191,0,0,1,0
bug_002,ALU_AND_to_OR,2,128,170,128,170,0,0,1,0
bug_002,ALU_AND_to_OR,2,128,85,0,213,0,0,1,0
bug_002,ALU_AND_to_OR,2,127,0,0,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,127,1,1,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,127,255,127,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,127,254,126,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,127,128,0,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,127,127,127,127,0,0,0,0
bug_002,ALU_AND_to_OR,2,127,64,64,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,127,63,63,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,127,170,42,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,127,85,85,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,64,0,0,64,0,0,1,0
bug_002,ALU_AND_to_OR,2,64,1,0,65,0,0,1,0
bug_002,ALU_AND_to_OR,2,64,255,64,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,64,254,64,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,64,128,0,192,0,0,1,0
bug_002,ALU_AND_to_OR,2,64,127,64,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,64,64,64,64,0,0,0,0
bug_002,ALU_AND_to_OR,2,64,63,0,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,64,170,0,234,0,0,1,0
bug_002,ALU_AND_to_OR,2,64,85,64,85,0,0,1,0
bug_002,ALU_AND_to_OR,2,63,0,0,63,0,0,1,0
bug_002,ALU_AND_to_OR,2,63,1,1,63,0,0,1,0
bug_002,ALU_AND_to_OR,2,63,255,63,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,63,254,62,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,63,128,0,191,0,0,1,0
bug_002,ALU_AND_to_OR,2,63,127,63,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,63,64,0,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,63,63,63,63,0,0,0,0
bug_002,ALU_AND_to_OR,2,63,170,42,191,0,0,1,0
bug_002,ALU_AND_to_OR,2,63,85,21,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,170,0,0,170,0,0,1,0
bug_002,ALU_AND_to_OR,2,170,1,0,171,0,0,1,0
bug_002,ALU_AND_to_OR,2,170,255,170,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,170,254,170,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,170,128,128,170,0,0,1,0
bug_002,ALU_AND_to_OR,2,170,127,42,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,170,64,0,234,0,0,1,0
bug_002,ALU_AND_to_OR,2,170,63,42,191,0,0,1,0
bug_002,ALU_AND_to_OR,2,170,170,170,170,0,0,0,0
bug_002,ALU_AND_to_OR,2,170,85,0,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,85,0,0,85,0,0,1,0
bug_002,ALU_AND_to_OR,2,85,1,1,85,0,0,1,0
bug_002,ALU_AND_to_OR,2,85,255,85,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,85,254,84,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,85,128,0,213,0,0,1,0
bug_002,ALU_AND_to_OR,2,85,127,85,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,85,64,64,85,0,0,1,0
bug_002,ALU_AND_to_OR,2,85,63,21,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,85,170,0,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,85,85,85,85,0,0,0,0
bug_002,ALU_AND_to_OR,2,54,219,18,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,58,44,40,62,0,0,1,0
bug_002,ALU_AND_to_OR,2,96,210,64,242,0,0,1,0
bug_002,ALU_AND_to_OR,2,137,12,8,141,0,0,1,0
bug_002,ALU_AND_to_OR,2,157,55,21,191,0,0,1,0
bug_002,ALU_AND_to_OR,2,174,157,140,191,0,0,1,0
bug_002,ALU_AND_to_OR,2,237,166,164,239,0,0,1,0
bug_002,ALU_AND_to_OR,2,139,238,138,239,0,0,1,0
bug_002,ALU_AND_to_OR,2,177,3,1,179,0,0,1,0
bug_002,ALU_AND_to_OR,2,32,106,32,106,0,0,1,0
bug_002,ALU_AND_to_OR,2,79,170,10,239,0,0,1,0
bug_002,ALU_AND_to_OR,2,171,208,128,251,0,0,1,0
bug_002,ALU_AND_to_OR,2,19,175,3,191,0,0,1,0
bug_002,ALU_AND_to_OR,2,90,218,90,218,0,0,1,0
bug_002,ALU_AND_to_OR,2,108,249,104,253,0,0,1,0
bug_002,ALU_AND_to_OR,2,214,170,130,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,48,36,32,52,0,0,1,0
bug_002,ALU_AND_to_OR,2,172,132,132,172,0,0,1,0
bug_002,ALU_AND_to_OR,2,105,223,73,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,171,70,2,239,0,0,1,0
bug_002,ALU_AND_to_OR,2,4,39,4,39,0,0,1,0
bug_002,ALU_AND_to_OR,2,87,114,82,119,0,0,1,0
bug_002,ALU_AND_to_OR,2,22,158,22,158,0,0,1,0
bug_002,ALU_AND_to_OR,2,192,240,192,240,0,0,1,0
bug_002,ALU_AND_to_OR,2,74,73,72,75,0,0,1,0
bug_002,ALU_AND_to_OR,2,101,98,96,103,0,0,1,0
bug_002,ALU_AND_to_OR,2,68,143,4,207,0,0,1,0
bug_002,ALU_AND_to_OR,2,51,219,19,251,0,0,1,0
bug_002,ALU_AND_to_OR,2,93,207,77,223,0,0,1,0
bug_002,ALU_AND_to_OR,2,16,252,16,252,0,0,1,0
bug_002,ALU_AND_to_OR,2,252,79,76,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,34,65,0,99,0,0,1,0
bug_002,ALU_AND_to_OR,2,77,229,69,237,0,0,1,0
bug_002,ALU_AND_to_OR,2,116,192,64,244,0,0,1,0
bug_002,ALU_AND_to_OR,2,214,178,146,246,0,0,1,0
bug_002,ALU_AND_to_OR,2,86,67,66,87,0,0,1,0
bug_002,ALU_AND_to_OR,2,169,13,9,173,0,0,1,0
bug_002,ALU_AND_to_OR,2,238,169,168,239,0,0,1,0
bug_002,ALU_AND_to_OR,2,94,103,70,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,68,219,64,223,0,0,1,0
bug_002,ALU_AND_to_OR,2,179,183,179,183,0,0,1,0
bug_002,ALU_AND_to_OR,2,73,57,9,121,0,0,1,0
bug_002,ALU_AND_to_OR,2,152,140,136,156,0,0,1,0
bug_002,ALU_AND_to_OR,2,57,3,1,59,0,0,1,0
bug_002,ALU_AND_to_OR,2,103,104,96,111,0,0,1,0
bug_002,ALU_AND_to_OR,2,174,56,40,190,0,0,1,0
bug_002,ALU_AND_to_OR,2,131,85,1,215,0,0,1,0
bug_002,ALU_AND_to_OR,2,188,210,144,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,75,44,8,111,0,0,1,0
bug_002,ALU_AND_to_OR,2,180,128,128,180,0,0,1,0
bug_002,ALU_AND_to_OR,2,115,251,115,251,0,0,1,0
bug_002,ALU_AND_to_OR,2,194,78,66,206,0,0,1,0
bug_002,ALU_AND_to_OR,2,159,91,27,223,0,0,1,0
bug_002,ALU_AND_to_OR,2,214,92,84,222,0,0,1,0
bug_002,ALU_AND_to_OR,2,101,228,100,229,0,0,1,0
bug_002,ALU_AND_to_OR,2,192,100,64,228,0,0,1,0
bug_002,ALU_AND_to_OR,2,167,138,130,175,0,0,1,0
bug_002,ALU_AND_to_OR,2,5,58,0,63,0,0,1,0
bug_002,ALU_AND_to_OR,2,251,214,210,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,252,194,192,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,115,215,83,247,0,0,1,0
bug_002,ALU_AND_to_OR,2,210,84,80,214,0,0,1,0
bug_002,ALU_AND_to_OR,2,80,188,16,252,0,0,1,0
bug_002,ALU_AND_to_OR,2,213,88,80,221,0,0,1,0
bug_002,ALU_AND_to_OR,2,159,217,153,223,0,0,1,0
bug_002,ALU_AND_to_OR,2,52,206,4,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,76,56,8,124,0,0,1,0
bug_002,ALU_AND_to_OR,2,65,192,64,193,0,0,1,0
bug_002,ALU_AND_to_OR,2,63,227,35,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,59,217,25,251,0,0,1,0
bug_002,ALU_AND_to_OR,2,179,13,1,191,0,0,1,0
bug_002,ALU_AND_to_OR,2,219,92,88,223,0,0,1,0
bug_002,ALU_AND_to_OR,2,159,216,152,223,0,0,1,0
bug_002,ALU_AND_to_OR,2,55,241,49,247,0,0,1,0
bug_002,ALU_AND_to_OR,2,76,20,4,92,0,0,1,0
bug_002,ALU_AND_to_OR,2,165,12,4,173,0,0,1,0
bug_002,ALU_AND_to_OR,2,164,200,128,236,0,0,1,0
bug_002,ALU_AND_to_OR,2,31,223,31,223,0,0,1,0
bug_002,ALU_AND_to_OR,2,184,129,128,185,0,0,1,0
bug_002,ALU_AND_to_OR,2,170,188,168,190,0,0,1,0
bug_002,ALU_AND_to_OR,2,238,70,70,238,0,0,1,0
bug_002,ALU_AND_to_OR,2,72,140,8,204,0,0,1,0
bug_002,ALU_AND_to_OR,2,100,49,32,117,0,0,1,0
bug_002,ALU_AND_to_OR,2,225,87,65,247,0,0,1,0
bug_002,ALU_AND_to_OR,2,69,26,0,95,0,0,1,0
bug_002,ALU_AND_to_OR,2,4,213,4,213,0,0,1,0
bug_002,ALU_AND_to_OR,2,97,128,0,225,0,0,1,0
bug_002,ALU_AND_to_OR,2,196,178,128,246,0,0,1,0
bug_002,ALU_AND_to_OR,2,52,251,48,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,16,144,16,144,0,0,1,0
bug_002,ALU_AND_to_OR,2,49,93,17,125,0,0,1,0
bug_002,ALU_AND_to_OR,2,183,157,149,191,0,0,1,0
bug_002,ALU_AND_to_OR,2,151,225,129,247,0,0,1,0
bug_002,ALU_AND_to_OR,2,148,183,148,183,0,0,1,0
bug_002,ALU_AND_to_OR,2,28,177,16,189,0,0,1,0
bug_002,ALU_AND_to_OR,2,149,187,145,191,0,0,1,0
bug_002,ALU_AND_to_OR,2,247,73,65,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,180,217,144,253,0,0,1,0
bug_002,ALU_AND_to_OR,2,113,112,112,113,0,0,1,0
bug_002,ALU_AND_to_OR,2,37,250,32,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,25,59,25,59,0,0,1,0
bug_002,ALU_AND_to_OR,2,199,76,68,207,0,0,1,0
bug_002,ALU_AND_to_OR,2,241,165,161,245,0,0,1,0
bug_002,ALU_AND_to_OR,2,236,235,232,239,0,0,1,0
bug_002,ALU_AND_to_OR,2,222,206,206,222,0,0,1,0
bug_002,ALU_AND_to_OR,2,9,55,1,63,0,0,1,0
bug_002,ALU_AND_to_OR,2,140,233,136,237,0,0,1,0
bug_002,ALU_AND_to_OR,2,82,104,64,122,0,0,1,0
bug_002,ALU_AND_to_OR,2,190,132,132,190,0,0,1,0
bug_002,ALU_AND_to_OR,2,47,47,47,47,0,0,0,0
bug_002,ALU_AND_to_OR,2,127,248,120,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,6,169,0,175,0,0,1,0
bug_002,ALU_AND_to_OR,2,57,241,49,249,0,0,1,0
bug_002,ALU_AND_to_OR,2,250,217,216,251,0,0,1,0
bug_002,ALU_AND_to_OR,2,181,22,20,183,0,0,1,0
bug_002,ALU_AND_to_OR,2,18,188,16,190,0,0,1,0
bug_002,ALU_AND_to_OR,2,67,124,64,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,194,255,194,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,197,10,0,207,0,0,1,0
bug_002,ALU_AND_to_OR,2,78,236,76,238,0,0,1,0
bug_002,ALU_AND_to_OR,2,184,201,136,249,0,0,1,0
bug_002,ALU_AND_to_OR,2,231,64,64,231,0,0,1,0
bug_002,ALU_AND_to_OR,2,108,235,104,239,0,0,1,0
bug_002,ALU_AND_to_OR,2,247,196,196,247,0,0,1,0
bug_002,ALU_AND_to_OR,2,225,97,97,225,0,0,1,0
bug_002,ALU_AND_to_OR,2,217,134,128,223,0,0,1,0
bug_002,ALU_AND_to_OR,2,196,224,192,228,0,0,1,0
bug_002,ALU_AND_to_OR,2,72,14,8,78,0,0,1,0
bug_002,ALU_AND_to_OR,2,255,197,197,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,169,161,161,169,0,0,1,0
bug_002,ALU_AND_to_OR,2,40,102,32,110,0,0,1,0
bug_002,ALU_AND_to_OR,2,210,38,2,246,0,0,1,0
bug_002,ALU_AND_to_OR,2,109,38,36,111,0,0,1,0
bug_002,ALU_AND_to_OR,2,209,62,16,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,127,44,44,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,118,63,54,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,224,25,0,249,0,0,1,0
bug_002,ALU_AND_to_OR,2,92,67,64,95,0,0,1,0
bug_002,ALU_AND_to_OR,2,92,165,4,253,0,0,1,0
bug_002,ALU_AND_to_OR,2,156,82,16,222,0,0,1,0
bug_002,ALU_AND_to_OR,2,189,138,136,191,0,0,1,0
bug_002,ALU_AND_to_OR,2,128,139,128,139,0,0,1,0
bug_002,ALU_AND_to_OR,2,233,207,201,239,0,0,1,0
bug_002,ALU_AND_to_OR,2,140,134,132,142,0,0,1,0
bug_002,ALU_AND_to_OR,2,160,226,160,226,0,0,1,0
bug_002,ALU_AND_to_OR,2,27,163,3,187,0,0,1,0
bug_002,ALU_AND_to_OR,2,54,186,50,190,0,0,1,0
bug_002,ALU_AND_to_OR,2,215,163,131,247,0,0,1,0
bug_002,ALU_AND_to_OR,2,132,45,4,173,0,0,1,0
bug_002,ALU_AND_to_OR,2,56,71,0,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,37,208,0,245,0,0,1,0
bug_002,ALU_AND_to_OR,2,219,123,91,251,0,0,1,0
bug_002,ALU_AND_to_OR,2,48,218,16,250,0,0,1,0
bug_002,ALU_AND_to_OR,2,71,231,71,231,0,0,1,0
bug_002,ALU_AND_to_OR,2,126,13,12,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,157,60,28,189,0,0,1,0
bug_002,ALU_AND_to_OR,2,168,201,136,233,0,0,1,0
bug_002,ALU_AND_to_OR,2,134,221,132,223,0,0,1,0
bug_002,ALU_AND_to_OR,2,7,92,4,95,0,0,1,0
bug_002,ALU_AND_to_OR,2,52,149,20,181,0,0,1,0
bug_002,ALU_AND_to_OR,2,154,36,0,190,0,0,1,0
bug_002,ALU_AND_to_OR,2,62,246,54,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,136,239,136,239,0,0,1,0
bug_002,ALU_AND_to_OR,2,153,163,129,187,0,0,1,0
bug_002,ALU_AND_to_OR,2,66,248,64,250,0,0,1,0
bug_002,ALU_AND_to_OR,2,128,65,0,193,0,0,1,0
bug_002,ALU_AND_to_OR,2,213,167,133,247,0,0,1,0
bug_002,ALU_AND_to_OR,2,44,173,44,173,0,0,1,0
bug_002,ALU_AND_to_OR,2,153,76,8,221,0,0,1,0
bug_002,ALU_AND_to_OR,2,249,15,9,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,81,110,64,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,100,26,0,126,0,0,1,0
bug_002,ALU_AND_to_OR,2,235,203,203,235,0,0,1,0
bug_002,ALU_AND_to_OR,2,55,253,53,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,196,161,128,229,0,0,1,0
bug_002,ALU_AND_to_OR,2,234,185,168,251,0,0,1,0
bug_002,ALU_AND_to_OR,2,106,77,72,111,0,0,1,0
bug_002,ALU_AND_to_OR,2,149,5,5,149,0,0,1,0
bug_002,ALU_AND_to_OR,2,110,15,14,111,0,0,1,0
bug_002,ALU_AND_to_OR,2,7,203,3,207,0,0,1,0
bug_002,ALU_AND_to_OR,2,128,107,0,235,0,0,1,0
bug_002,ALU_AND_to_OR,2,84,155,16,223,0,0,1,0
bug_002,ALU_AND_to_OR,2,99,237,97,239,0,0,1,0
bug_002,ALU_AND_to_OR,2,84,227,64,247,0,0,1,0
bug_002,ALU_AND_to_OR,2,230,110,102,238,0,0,1,0
bug_002,ALU_AND_to_OR,2,135,163,131,167,0,0,1,0
bug_002,ALU_AND_to_OR,2,187,214,146,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,35,167,35,167,0,0,1,0
bug_002,ALU_AND_to_OR,2,213,249,209,253,0,0,1,0
bug_002,ALU_AND_to_OR,2,91,94,90,95,0,0,1,0
bug_002,ALU_AND_to_OR,2,240,86,80,246,0,0,1,0
bug_002,ALU_AND_to_OR,2,4,123,0,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,117,120,112,125,0,0,1,0
bug_002,ALU_AND_to_OR,2,56,152,24,184,0,0,1,0
bug_002,ALU_AND_to_OR,2,52,20,20,52,0,0,1,0
bug_002,ALU_AND_to_OR,2,244,86,84,246,0,0,1,0
bug_002,ALU_AND_to_OR,2,170,225,160,235,0,0,1,0
bug_002,ALU_AND_to_OR,2,39,205,5,239,0,0,1,0
bug_002,ALU_AND_to_OR,2,16,144,16,144,0,0,1,0
bug_002,ALU_AND_to_OR,2,140,120,8,252,0,0,1,0
bug_002,ALU_AND_to_OR,2,134,190,134,190,0,0,1,0
bug_002,ALU_AND_to_OR,2,27,81,17,91,0,0,1,0
bug_002,ALU_AND_to_OR,2,255,14,14,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,214,229,196,247,0,0,1,0
bug_002,ALU_AND_to_OR,2,194,236,192,238,0,0,1,0
bug_002,ALU_AND_to_OR,2,251,194,194,251,0,0,1,0
bug_002,ALU_AND_to_OR,2,92,99,64,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,166,224,160,230,0,0,1,0
bug_002,ALU_AND_to_OR,2,28,3,0,31,0,0,1,0
bug_002,ALU_AND_to_OR,2,112,159,16,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,175,242,162,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,69,192,64,197,0,0,1,0
bug_002,ALU_AND_to_OR,2,95,199,71,223,0,0,1,0
bug_002,ALU_AND_to_OR,2,177,253,177,253,0,0,1,0
bug_002,ALU_AND_to_OR,2,245,215,213,247,0,0,1,0
bug_002,ALU_AND_to_OR,2,224,41,32,233,0,0,1,0
bug_002,ALU_AND_to_OR,2,116,81,80,117,0,0,1,0
bug_002,ALU_AND_to_OR,2,155,249,153,251,0,0,1,0
bug_002,ALU_AND_to_OR,2,126,200,72,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,50,91,18,123,0,0,1,0
bug_002,ALU_AND_to_OR,2,222,253,220,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,139,114,2,251,0,0,1,0
bug_002,ALU_AND_to_OR,2,97,61,33,125,0,0,1,0
bug_002,ALU_AND_to_OR,2,11,192,0,203,0,0,1,0
bug_002,ALU_AND_to_OR,2,187,80,16,251,0,0,1,0
bug_002,ALU_AND_to_OR,2,192,121,64,249,0,0,1,0
bug_002,ALU_AND_to_OR,2,110,125,108,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,170,12,8,174,0,0,1,0
bug_002,ALU_AND_to_OR,2,226,162,162,226,0,0,1,0
bug_002,ALU_AND_to_OR,2,151,15,7,159,0,0,1,0
bug_002,ALU_AND_to_OR,2,115,225,97,243,0,0,1,0
bug_002,ALU_AND_to_OR,2,45,251,41,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,83,167,3,247,0,0,1,0
bug_002,ALU_AND_to_OR,2,65,162,0,227,0,0,1,0
bug_002,ALU_AND_to_OR,2,212,54,20,246,0,0,1,0
bug_002,ALU_AND_to_OR,2,34,3,2,35,0,0,1,0
bug_002,ALU_AND_to_OR,2,133,100,4,229,0,0,1,0
bug_002,ALU_AND_to_OR,2,217,218,216,219,0,0,1,0
bug_002,ALU_AND_to_OR,2,46,238,46,238,0,0,1,0
bug_002,ALU_AND_to_OR,2,61,146,16,191,0,0,1,0
bug_002,ALU_AND_to_OR,2,95,121,89,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,62,116,52,126,0,0,1,0
bug_002,ALU_AND_to_OR,2,126,13,12,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,10,91,10,91,0,0,1,0
bug_002,ALU_AND_to_OR,2,212,234,192,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,127,52,52,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,199,175,135,239,0,0,1,0
bug_002,ALU_AND_to_OR,2,15,123,11,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,122,183,50,255,0,0,1,0
bug_002,ALU_AND_to_OR,2,153,28,24,157,0,0,1,0
bug_002,ALU_AND_to_OR,2,52,50,48,54,0,0,1,0
bug_002,ALU_AND_to_OR,2,142,111,14,239,0,0,1,0
bug_002,ALU_AND_to_OR,2,7,240,0,247,0,0,1,0
bug_002,ALU_AND_to_OR,2,100,117,100,117,0,0,1,0
bug_002,ALU_AND_to_OR,2,254,26,26,254,0,0,1,0
bug_002,ALU_AND_to_OR,2,0,40,0,40,0,0,1,0
bug_002,ALU_AND_to_OR,2,103,8,0,111,0,0,1,0
bug_002,ALU_AND_to_OR,2,99,210,66,243,0,0,1,0
bug_002,ALU_AND_to_OR,2,191,167,167,191,0,0,1,0
bug_002,ALU_AND_to_OR,2,34,56,32,58,0,0,1,0
bug_002,ALU_AND_to_OR,2,139,174,138,175,0,0,1,0
bug_002,ALU_AND_to_OR,2,102,142,6,238,0,0,1,0
bug_002,ALU_AND_to_OR,2,144,159,144,159,0,0,1,0
bug_002,ALU_AND_to_OR,2,84,12,4,92,0,0,1,0
bug_002,ALU_AND_to_OR,2,127,12,12,127,0,0,1,0
bug_002,ALU_AND_to_OR,2,4,44,4,44,0,0,1,0
bug_002,ALU_AND_to_OR,2,153,136,136,153,0,0,1,0
bug_002,ALU_AND_to_OR,2,34,49,32,51,0,0,1,0
bug_002,ALU_AND_to_OR,2,6,179,2,183,0,0,1,0
bug_002,ALU_AND_to_OR,2,38,86,6,118,0,0,1,0
bug_002,ALU_AND_to_OR,2,144,211,144,211,0,0,1,0
bug_002,ALU_AND_to_OR,2,188,53,52,189,0,0,1,0
bug_002,ALU_AND_to_OR,2,99,4,0,103,0,0,1,0
bug_002,ALU_AND_to_OR,2,57,213,17,253,0,0,1,0
bug_002,ALU_AND_to_OR,2,179,121,49,251,0,0,1,0
